5.285714285714286,114.36666666666666,105.35,62.675,201939
5.02,111.085,104.57,58.935,2544
-0.7272727272727273,105.5,106.73636363636363,51.42727272727273,202322
2.414285714285714,111.74545454545455,108.93636363636364,58.07272727272727,202681
3.707692307692308,109.40833333333333,103.96666666666667,56.608333333333334,202331
4.911111111111111,112.34444444444445,105.16111111111111,58.16111111111111,101108
1.090909090909091,108.73636363636363,107.16363636363636,58.64545454545455,203076
5.890909090909091,112.86,103.08,60.0,202695
5.094117647058823,112.8,106.56666666666666,62.6,201142
-3.45,106.44999999999999,111.7,50.55,1630581
-1.38,110.28,112.24,58.56,1628983
-6.800000000000001,108.45,118.45,54.25,1630224
-4.65,106.9,113.1,50.4,1630595
2.3789473684210525,108.75882352941177,105.98823529411764,56.51764705882353,200768
0.2681818181818182,104.88823529411765,104.18235294117648,49.582352941176474,200765
3.4555555555555553,113.18125,107.93125,60.66875,201935
2.4235294117647057,110.55625,107.0,52.3,201566
2.2,107.38235294117646,103.9235294117647,54.84117647058824,2548
5.12,111.92,104.9,57.06,202691
0.13571428571428573,109.07142857142857,109.13571428571429,55.19285714285714,201942
2.4705882352941178,111.62307692307692,106.68461538461538,55.823076923076925,201933
-0.039999999999999855,114.2,114.67999999999999,57.98,1629027
1.8199999999999998,114.56,112.2,57.94,1629029
2.1,113.1,109.75,64.35,1630559
-1.9416666666666667,107.63,112.5,54.89,1626156
1.88,113.52,110.24,58.0,1628973
0.6,109.675,107.975,61.425,1629750
0.11538461538461534,108.56666666666666,108.18333333333334,56.391666666666666,203084
2.3363636363636364,112.94,109.48,58.97,203081
1.7,109.03999999999999,106.5,54.22,200750
1.7,114.5,106.8,59.9,201141
-0.45555555555555555,108.44444444444444,109.0111111111111,56.74444444444445,202738
2.60625,109.4,104.74615384615385,57.284615384615385,201143
2.088888888888889,109.21875,104.68125,55.5125,200794
1.8722222222222222,109.0875,106.1875,55.1,201144
-1.3652173913043477,104.78999999999999,107.56,54.895,201145
0.8764705882352941,104.40714285714286,102.97857142857143,52.142857142857146,2736
1.7066666666666668,105.86428571428571,103.93571428571428,55.92142857142857,201188
1.1772727272727272,106.21052631578948,104.76842105263158,56.17368421052632,2200
0.46190476190476193,106.7578947368421,106.24736842105263,54.51052631578947,101150
-0.4058823529411766,108.5,109.45,56.207142857142856,201569
0.9285714285714285,109.08421052631579,107.4421052631579,54.2,2546
-1.5714285714285714,104.4,107.40666666666667,59.053333333333335,201580
0.11875000000000001,104.51875,103.83125,54.03125,2585
5.7,113.88333333333334,105.9,57.68333333333334,1628369
