0,202322
1,203076
0,101108
2,202695
0,202331
2,201142
0,1630581
0,1628983
0,1630224
0,1630595
2,200768
2,200765
0,201935
0,201566
3,2548
4,202691
0,201942
0,201933
0,1629027
0,1629029
0,1630559
0,16261564
4,2544
4,201939
1,203084
1,202681
1,202681
1,202681
1,202681
0,203081
0,200750
2,78318
0,202738
0,201143
0,200794
0,201144
1,201145
0,2736
1,201188
2,2200
0,101150
0,201569
0,2546
3,201580
2,2585
0,1628369
